Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.01299898,0.004496954,0.0,0.016433493,0.016080431,0.010580075,0.014451281,0.031235272,0.017852225,0.0,0.026441835,0.015828715,0.01564076,0.029126214,0.016671185,0.013047083,0.010184387,0.018748349,0.01832802,0.013962638,0.01271337,0.009792699,0.023029827,0.013732004,0.020935187,0.03176811,0.024781595,0.013087395,0.021964204,0.013032855,0.012074709,0.009874238,0.013879937,0.016456922,0.034858952,0.017608545,0.036389279,0.01215081,0.0142915,0.016,0.019529709,0.008441159,0.012959251,0.024546641,0.019720645,0.021201932,0.016750942,0.014938437,0.011850974,0.015209407,0.004543591,0.018632018,0.011521843,0.013851047,0.013825397,0.015642494,0.010139944,0.010111135
0.017508117,0.006055246,0.0,0.01719011,0.015556439,0.012874557,0.010620387,0.01646633,0.011687117,0.0,0.011439912,0.013958571,0.016341082,0.029126214,0.013414574,0.008390903,0.012964725,0.013119279,0.014792863,0.013448019,0.012838501,0.013613418,0.016828069,0.01055388,0.015020534,0.016397964,0.016397621,0.010294101,0.018129509,0.015359232,0.014455681,0.009675519,0.016850627,0.009516306,0.01680904,0.016359655,0.01546419,0.010954715,0.011565017,0.005116543,0.015330639,0.017193345,0.012749657,0.017145778,0.010184841,0.011964169,0.014242854,0.013442366,0.013850891,0.015439825,0.0057511,0.006699842,0.007521339,0.013005445,0.010912711,0.015514136,0.00971889,0.013199768
0.013051409,0.004527459,0.0,0.016662875,0.015964801,0.010578715,0.014456411,0.031007408,0.017665094,0.0,0.026276423,0.015724036,0.015518981,0.029126214,0.016788519,0.012777778,0.010307597,0.018789836,0.018221442,0.013864777,0.012711493,0.009755378,0.022860253,0.013936652,0.020863611,0.031362898,0.024962798,0.013129408,0.021964204,0.013023148,0.012247788,0.009902587,0.013866509,0.016429267,0.034663641,0.017652599,0.035986265,0.012168787,0.014316666,0.016,0.019421885,0.008462927,0.012949581,0.024588855,0.019875341,0.021068215,0.016742973,0.015117691,0.011889252,0.015212596,0.004570879,0.018445793,0.011267606,0.013784399,0.013764526,0.015812171,0.01013306,0.010591752
0.017314856,0.005926714,0.0,0.017033773,0.015372584,0.012782194,0.010536593,0.016344466,0.011737621,0.0,0.011330842,0.013608629,0.016341082,0.029126214,0.013304846,0.008189405,0.012948496,0.01292542,0.014753769,0.013448019,0.012534617,0.013493019,0.016571484,0.010507777,0.014857202,0.016069654,0.016142522,0.010249374,0.017947411,0.015192077,0.014379162,0.009709829,0.016701605,0.009409429,0.016479444,0.016209128,0.015181054,0.010801154,0.011475482,0.00533558,0.015260971,0.017071746,0.012532086,0.017002137,0.009857844,0.011730172,0.014067228,0.013314961,0.013750097,0.015293071,0.005699113,0.006530988,0.007332345,0.012817804,0.010744616,0.015414231,0.009613293,0.013115629
0.013165537,0.004490536,0.0,0.016667477,0.015936671,0.0106067,0.014428126,0.030699923,0.017573973,0.0,0.026007008,0.015639792,0.015352966,0.029126214,0.016759021,0.012782653,0.010272633,0.018782647,0.018134471,0.013990949,0.012936304,0.009643241,0.022941678,0.014996304,0.020747248,0.030937218,0.024859958,0.013168374,0.021830398,0.012954222,0.012259256,0.009924748,0.013929189,0.016494765,0.034496728,0.017659785,0.035497006,0.012157127,0.014390394,0.016,0.019363942,0.008421243,0.012820826,0.024514774,0.019398784,0.020980597,0.016546767,0.015168649,0.011974165,0.015351292,0.004586364,0.018099548,0.011199253,0.013693651,0.013771048,0.015873664,0.01015207,0.010482989
0.017205904,0.005926714,0.0,0.016901644,0.01519378,0.012707062,0.010536593,0.016344466,0.011694258,0.0,0.011150491,0.013530533,0.016341082,0.029126214,0.013244393,0.0079483,0.012939341,0.01292542,0.014753769,0.013189145,0.012534617,0.013493019,0.016571484,0.01045144,0.014671951,0.016069654,0.016142522,0.010249374,0.017947411,0.015018755,0.014379162,0.009624751,0.016701605,0.009409429,0.016221133,0.016209128,0.014897466,0.010801154,0.011422214,0.005280712,0.015201791,0.017071746,0.012532086,0.016800347,0.009681471,0.011730172,0.014067228,0.013314961,0.013647177,0.015148621,0.005699113,0.006320252,0.007096723,0.012817804,0.010744616,0.015233005,0.009613293,0.013115629
0.013275711,0.004481882,0.0,0.016524381,0.015928754,0.01060493,0.014458959,0.030699923,0.017495153,0.0,0.025844804,0.01556909,0.015299418,0.029126214,0.016759021,0.012888647,0.010238885,0.018759051,0.018062518,0.013934518,0.012936304,0.009573997,0.022941678,0.014886798,0.020589127,0.03060859,0.025144298,0.013192515,0.02172518,0.012924582,0.012241295,0.009890673,0.014006796,0.016459491,0.034275356,0.017631039,0.035101011,0.012085846,0.014382707,0.016,0.019324831,0.008417441,0.012877985,0.024535203,0.019557062,0.021124019,0.016447481,0.015257383,0.011973647,0.015264412,0.004576538,0.01774744,0.011199253,0.013667247,0.013615862,0.015734932,0.010156276,0.010466834
0.016986978,0.005926714,0.0,0.016767029,0.01519378,0.012308797,0.010536593,0.016344466,0.011500681,0.0,0.011150491,0.013530533,0.016341082,0.029126214,0.013167379,0.007715187,0.012939341,0.01292542,0.014753769,0.013189145,0.012534617,0.013493019,0.016571484,0.01045144,0.014424803,0.016069654,0.016142522,0.010249374,0.017947411,0.014917336,0.014379162,0.009624751,0.016701605,0.009409429,0.015976768,0.016209128,0.014615083,0.010801154,0.011362018,0.005280712,0.015139127,0.017071746,0.012532086,0.016627436,0.00948279,0.011730172,0.014067228,0.013314961,0.013589574,0.015029328,0.005699113,0.00629948,0.007096723,0.012817804,0.010744616,0.015143304,0.009613293,0.013115629
0.013271958,0.004458776,0.0,0.0163949,0.015850178,0.010599031,0.014420681,0.030699923,0.017419147,0.0,0.025699097,0.01551242,0.015135164,0.029126214,0.016759021,0.012850905,0.01024942,0.018753827,0.018002211,0.013947594,0.012940392,0.009554581,0.022699947,0.014745034,0.020451685,0.030386491,0.025144298,0.013228059,0.021611832,0.01286005,0.012232983,0.009998523,0.013947837,0.016402416,0.033948443,0.017604078,0.03473959,0.012142403,0.014358714,0.016,0.019362602,0.008321905,0.012762267,0.024418042,0.019610438,0.021246952,0.016390946,0.015340986,0.011999445,0.015226436,0.004549034,0.017397123,0.011199253,0.013496099,0.013615862,0.015630558,0.010122488,0.010441578
0.016879179,0.005811954,0.0,0.016610345,0.015003159,0.012078425,0.010058529,0.015496202,0.011351637,0.0,0.010603898,0.013197948,0.015649333,0.029126214,0.012974714,0.007511948,0.012883574,0.01260065,0.014483952,0.013189145,0.012273971,0.013323654,0.016078776,0.01045144,0.014308727,0.01535203,0.015755802,0.010185781,0.017947411,0.014823704,0.014263531,0.009536878,0.016226111,0.009065336,0.015799779,0.015910647,0.014432515,0.010428808,0.011332528,0.005457026,0.01508062,0.016543495,0.012084826,0.016420278,0.009302852,0.011206764,0.013519145,0.013229091,0.013506254,0.014896588,0.00553256,0.00629948,0.00706069,0.012255042,0.010246454,0.015113707,0.009409826,0.012936249
0.013235149,0.004443298,0.0,0.016169461,0.015920014,0.010532403,0.014367808,0.030071523,0.01740927,0.0,0.025661864,0.015498601,0.01500983,0.029126214,0.016704836,0.012768067,0.010276959,0.018734894,0.018008665,0.013899803,0.013107099,0.009558203,0.022737584,0.0147918,0.020346415,0.030216776,0.024999912,0.013207573,0.021580548,0.012797722,0.012198077,0.010029999,0.01398607,0.016118561,0.03364161,0.017595345,0.034485128,0.01204532,0.014341453,0.015625,0.019350105,0.008266826,0.012740212,0.024363774,0.01967221,0.020823601,0.016289486,0.015314158,0.012052587,0.015166993,0.004540088,0.017184402,0.011199253,0.013369329,0.013368945,0.015584365,0.010100699,0.010317544
0.016740184,0.005811954,0.0,0.016595598,0.014858096,0.011801925,0.009908072,0.015420018,0.011276534,0.0,0.01051996,0.013067578,0.015483919,0.029126214,0.01272052,0.007365292,0.012808477,0.012495278,0.014441135,0.012953489,0.012272658,0.013199772,0.015897829,0.010460507,0.014219261,0.015204217,0.015755802,0.009939393,0.017351438,0.014840967,0.014188419,0.009475968,0.016140467,0.008985902,0.015661615,0.015853866,0.014324678,0.010342918,0.011261395,0.005408329,0.015017417,0.016456574,0.011957993,0.016328126,0.009308055,0.01103518,0.013425503,0.012950554,0.013390524,0.014755846,0.005477684,0.00629948,0.006948197,0.012131201,0.010108506,0.015028516,0.00933904,0.012936442
